한글보통명,위도,경도
노루,33.37022222,126.6263889
청설모,36.11955556,126.6512306
오소리,36.39841667,128.2178889
노루,33.41055556,126.3741667
청설모,36.39669444,128.2141944
멧토끼,36.12162222,126.6738361
두더지,36.07670556,126.8100389
멧돼지,36.07750833,126.8113444
청설모,36.11833611,126.6686222
청설모,36.11464444,126.6687972
고라니,36.11696944,126.6450111
고라니,36.41230556,128.2173889
너구리,36.3865,128.2171667
청설모,36.38261111,128.2170556
두더지,36.07735833,126.8108472
두더지,36.11696944,126.6450111
고라니,36.11591111,126.6698167
고라니,36.38166667,128.2318056
두더지,36.07837222,126.810025
고라니,36.40758333,128.2177222
청설모,36.41275,128.2387222
오소리,33.37683333,126.4085278
고라니,36.37847222,128.2259444
노루,33.41055556,126.3741667
너구리,36.37841667,128.2218333
고라니,36.39325,128.21475
멧돼지,36.40080556,128.2154167
고라니,36.11861944,126.64845
고라니,36.39738889,128.2308611
고양이,36.41516667,128.2093889
청설모,36.10684167,126.6621583
고라니,35.10038889,127.7792778
너구리,35.09075,127.7724444
너구리,35.07644444,127.7746389
족제비,35.09319444,127.7697778
너구리,35.08213889,127.7741667
고양이,35.09558333,127.7795
너구리,35.098,127.8021667
너구리,35.10366667,127.7793333
다람쥐,35.09913889,127.7875278
족제비,35.09163889,127.7783333
두더지,35.09702778,127.7979444
고라니,35.10005556,127.8236944
두더지,35.07644444,127.7746389
다람쥐,36.11617778,126.7425611
두더지,36.11617778,126.7425611
두더지,35.10936111,127.8093056
고라니,35.09244444,127.7759444
두더지,35.10005556,127.8236944
고라니,35.06355556,127.7836389
노루,33.42369444,126.6218611
두더지,35.09352778,127.7724444
고라니,36.11565556,126.7440917
노루,33.37683333,126.4085278
고라니,35.10172222,127.7820833
족제비,35.07566667,127.7754722
멧돼지,36.34491667,126.9926111
청설모,36.44421583,126.3497322
멧돼지,36.47178611,126.3463117
청설모,36.47154222,126.349025
멧돼지,36.47167528,126.3453533
멧돼지,37.47174167,127.9356472
청설모,36.41474861,126.3731561
청설모,36.41575444,126.3728094
노루,33.52141667,126.7271111
고라니,36.41619556,126.3730753
고라니,35.03616667,127.9326667
두더지,36.44420111,126.3485308
멧돼지,35.03616667,127.9326667
너구리,36.43823472,126.3649756
고라니,36.43951028,126.3645531
너구리,35.01955556,127.9255
고라니,36.47217333,126.3528864
고라니,35.02625,127.9073611
고라니,35.01955556,127.9255
고라니,35.01588889,127.9219444
고양이,36.41466611,126.3732197
너구리,37.48916389,127.8943306
노루,33.37022222,126.6263889
청설모,36.44360278,126.3477617
고라니,36.47158222,126.3461942
고라니,36.44399278,126.3502483
고양이,35.03213889,127.9098333
고라니,37.47481111,127.9388
두더지,35.02625,127.9073611
족제비,37.45768333,127.9250861
두더지,37.45766667,127.9250806
노루,33.37597222,126.4459444
고양이,36.47342972,126.343365
오소리,37.47358611,127.9394472
고라니,37.48910556,127.8947972
너구리,35.03213889,127.9098333
노루,33.37597222,126.4459444
멧돼지,37.48949444,127.8943444
족제비,35.03588889,127.938
오소리,37.49125556,127.8940917
두더지,36.34488889,126.9925833
두더지,36.34497222,126.9935278
고라니,36.34466667,126.9929167
두더지,36.34486111,126.9938889
두더지,35.01247222,127.9200833
고라니,36.34511111,126.9933889
다람쥐,37.48910833,127.8947972
노루,37.47340556,127.9392667
고라니,35.03588889,127.938
노루,33.37022222,126.6263889
청설모,36.44543361,126.3500917
청설모,37.4923,127.8943472
두더지,35.02694444,127.9139444
고라니,37.47526667,127.9369778
멧돼지,37.49216111,127.8942639
노루,33.37022222,126.6263889
고라니,35.03108333,127.9129167
두더지,36.34508333,126.9938611
청설모,36.44432306,126.3500417
두더지,37.49121667,127.897825
청설모,36.41614306,126.3729992
노루,33.41361111,126.6630556
청설모,36.44306889,126.3514933
청설모,37.47177778,127.935475
노루,33.52141667,126.7271111
고라니,36.471485,126.3466739
노루,33.52286111,126.7040278
고라니,36.34511111,126.9937222
너구리,35.03666667,127.9352222
오소리,33.37683333,126.4085278
청설모,37.42730556,127.8990972
두더지,37.39908889,127.8875611
고라니,36.40967472,126.6034406
두더지,36.4085975,126.6025119
고라니,36.37886278,126.5680639
고양이,36.40293528,126.6006611
오소리,37.42621389,127.89945
족제비,36.40052639,126.5995814
고라니,36.31861111,127.0162778
두더지,36.38264639,126.5691828
고라니,36.38080583,126.5686897
두더지,36.38034806,126.5685456
고라니,36.31802778,127.0166944
너구리,36.38252722,126.5691331
고라니,36.40399194,126.6007989
고라니,36.40100722,126.5995139
두더지,36.4079225,126.6023714
고라니,36.29705556,127.0497222
고라니,36.29736111,127.0497222
청설모,37.39756389,127.8860111
청설모,36.39805278,126.6002303
오소리,36.39893611,126.6000303
고라니,37.39913889,127.8876333
너구리,36.38387861,126.5692606
고라니,36.40777889,126.6023436
두더지,36.38063,126.56865
고라니,36.31841667,127.0151389
고라니,36.37981667,126.5683506
고라니,36.3797525,126.5683478
고라니,36.39785861,126.6003758
멧돼지,37.42770556,127.8987889
고라니,36.39610111,126.6002642
두더지,36.40897889,126.6028383
고라니,36.40110417,126.5995331
오소리,36.39890722,126.6000517
너구리,37.39778333,127.8859722
오소리,37.39583333,127.8868667
노루,33.52286111,126.7040278
두더지,37.42622778,127.8994278
두더지,36.29666667,127.0495
두더지,36.37902861,126.5678567
고라니,36.29697222,127.0495
멧돼지,37.42863889,127.8988528
고라니,36.29630556,127.0490833
두더지,36.29636111,127.0493889
두더지,36.31897222,127.0156944
두더지,36.40228917,126.6003417
다람쥐,36.31819444,127.0170556
고라니,36.29641667,127.0495
고라니,36.32030556,127.0165833
고라니,36.32013889,127.0173611
두더지,36.31883333,127.0160278
고라니,36.39894028,126.600065
고라니,37.42708889,127.8991528
고라니,36.31877778,127.0154444
고라니,36.39646028,126.6002681
고라니,36.43897222,127.0710556
두더지,36.41886111,127.0771667
노루,33.37597222,126.4459444
청설모,37.40439722,127.9368472
고라니,36.42911111,127.1016111
두더지,36.41476583,127.8752522
멧돼지,37.68675,128.2590556
고라니,36.40362889,127.9113103
멧돼지,36.40573528,127.9131522
고라니,36.40059556,127.9114025
오소리,36.39640472,127.9128797
고라니,36.40184528,127.9147692
멧돼지,36.40439417,127.9132847
고라니,36.39834,127.9101181
고라니,36.41747222,127.0760556
오소리,36.40353139,127.9137419
고라니,36.41697222,127.07575
멧돼지,36.40413444,127.9132403
두더지,36.41141667,127.0351389
멧돼지,36.40469333,127.9132058
고라니,36.40656639,127.9124228
고라니,36.40491139,127.9136897
고라니,36.44297222,127.0928889
고라니,37.70863889,128.2646944
고라니,36.3974225,127.9098089
고라니,36.41680556,127.0757778
고라니,36.44363889,127.0929722
노루,33.37022222,126.6263889
멧돼지,36.39907,127.9100006
두더지,36.43902778,127.0714167
두더지,37.45088333,127.9200444
족제비,36.41225,127.0343889
청설모,37.45226944,127.9195917
족제비,36.412,127.0366944
고라니,36.38305556,127.0284722
고라니,36.42913889,127.1018056
고라니,36.38275,127.0299722
고라니,37.40186111,127.9309944
너구리,36.4135725,127.8756508
고라니,37.40823611,127.9333361
고라니,36.41752778,127.0756667
고라니,36.38308333,127.0282222
고라니,36.43902778,127.0715278
고라니,36.41197222,127.0345
멧돼지,36.41325833,127.8776444
두더지,36.42911111,127.1016389
멧돼지,36.401655,127.9148033
고라니,36.42888889,127.1017222
고라니,37.69391667,128.2721667
고라니,36.42913889,127.1020278
고라니,36.47380556,127.0247222
고라니,36.44319444,127.09225
고라니,36.42902778,127.10175
고라니,36.49711111,127.0673056
멧돼지,37.45526667,127.9216444
고라니,36.49702778,127.0665833
오소리,36.41139278,127.8751897
멧돼지,36.41627528,127.8782569
고라니,36.43880556,127.0716111
멧돼지,36.409925,127.877075
멧돼지,37.40825833,127.9333444
오소리,36.39770694,127.9133597
고라니,36.41822222,127.0761111
오소리,36.39778722,127.909855
두더지,36.39905583,127.9145153
두더지,36.40402472,127.9132694
멧돼지,36.40469389,127.9132064
고라니,36.40977778,127.0566111
두더지,36.40275722,127.9143044
고라니,36.38216667,127.0302778
고라니,36.42916667,127.1018056
고라니,36.38188889,127.0311111
멧돼지,36.4155175,127.8769997
두더지,36.41147222,127.0353611
오소리,37.45264722,127.9204083
고라니,36.41141667,127.0359444
고라니,36.44297222,127.0933889
고라니,36.42925,127.10175
고라니,36.43016667,127.1016667
고라니,36.44316667,127.0921944
족제비,37.40167778,127.930925
고라니,36.44338889,127.093
멧돼지,36.41517056,127.8760006
고라니,36.41880556,127.0770278
두더지,36.40969444,127.0567222
고라니,36.41841667,127.0765
오소리,36.39752417,127.9132247
고라니,36.41741667,127.0755
고라니,36.41132917,127.8751308
고라니,36.43858333,127.0714722
고라니,36.41708333,127.0755556
고라니,36.49736111,127.0670833
고라니,36.41155556,127.0346944
고라니,36.49644444,127.0671111
고라니,36.40326139,127.9141911
두더지,37.40656111,127.93685
고라니,36.43780556,127.0714722
너구리,37.43186667,127.9279889
고라니,36.41819444,127.0762222
멧돼지,37.68633333,128.2593333
고라니,37.45047222,127.9205583
멧돼지,36.39833722,127.9138858
두더지,36.40594167,127.9133214
고라니,37.68666667,128.25875
고라니,36.41216667,127.0344167
고라니,36.49697222,127.0673611
두더지,36.37547222,127.0617778
오소리,36.41386778,127.8756792
두더지,36.41019444,127.0571111
고라니,36.44375,127.0912778
고라니,36.43911111,127.0717222
멧돼지,37.45226111,127.9195583
고라니,36.39814083,127.9136972
오소리,37.69380556,128.2723333
고라니,36.41055556,127.0573611
고라니,36.37527778,127.0621944
고라니,36.44338889,127.0952222
고라니,36.41766667,127.076
고라니,36.38263889,127.0295278
고라니,36.21085,126.5671694
고라니,36.49680556,127.0678333
노루,33.41055556,126.3741667
고라니,36.24351389,126.5561667
두더지,36.39896111,127.940675
고라니,36.49761111,127.0683056
고라니,37.71894444,128.3704722
오소리,36.21325556,126.5688556
고라니,36.47802778,127.1086389
고라니,36.39452944,127.9413817
멧토끼,36.22793889,126.5782306
고라니,36.47416667,127.0254722
노루,33.41361111,126.6630556
고라니,36.47416667,127.0253056
두더지,36.49669444,127.06775
고라니,36.21237222,126.5685056
고라니,36.24006944,126.5495139
멧토끼,36.22409167,126.5766972
멧돼지,37.71933333,128.3711111
멧토끼,37.73983333,128.3416389
고라니,36.47930556,127.1094444
노루,33.52141667,126.7271111
멧돼지,36.49813889,127.0688889
고라니,37.73777778,128.3272778
고라니,36.22176667,126.5758667
고라니,36.47797222,127.1083889
고라니,36.21233056,126.5679778
고라니,36.47416667,127.0256111
고라니,36.39470639,127.9410453
고라니,36.49744444,127.0681944
두더지,36.22481667,126.5756917
고라니,36.47894444,127.1099444
고라니,36.22441111,126.5768972
두더지,36.47402778,127.02475
고라니,36.47808333,127.1084722
너구리,36.39453639,127.9413633
두더지,36.49711111,127.0682222
고라니,36.47416667,127.0256944
고라니,36.49783333,127.0684167
두더지,36.47805556,127.1085833
고라니,36.49688889,127.0679167
멧돼지,36.49725,127.0682222
고라니,36.49675,127.06775
고라니,36.47819444,127.1086111
고라니,36.474,127.0250278
고라니,36.47411111,127.0253611
고라니,36.47408333,127.0251944
두더지,36.47397222,127.0256389
고라니,36.47416667,127.0257778
고라니,36.47402778,127.0256944
노루,33.37022222,126.6263889
멧돼지,36.24805833,126.5935583
노루,33.52141667,126.7271111
멧돼지,37.68302778,128.5909167
너구리,36.23691111,126.585075
고라니,37.66925,128.5898611
고라니,36.23178889,126.6178056
너구리,37.66975,128.5901111
고라니,36.23264722,126.6160806
멧돼지,37.68933333,128.58875
고양이,36.22786528,126.0819053
멧토끼,36.23109167,126.6132806
두더지,37.66152778,128.4670278
노루,33.41055556,126.3741667
두더지,34.9415,128.3854167
고라니,37.68697222,128.5908611
고라니,37.70105556,128.5985556
오소리,33.52286111,126.7040278
노루,33.42369444,126.6218611
족제비,34.9425,128.3844722
고라니,37.65222222,128.4857778
청설모,34.94130556,128.3856667
오소리,36.22978889,126.6172333
노루,33.52141667,126.7271111
개,36.229005,126.0833469
고라니,36.23969167,126.5896083
고라니,36.24867222,126.5938639
너구리,37.65247222,128.4858056
멧돼지,37.70316667,128.6065833
노루,33.37597222,126.4459444
오소리,36.23580833,126.5877833
고라니,37.65086111,128.4820278
노루,33.37597222,126.4459444
두더지,37.65102778,128.4818056
고슴도치,34.94188889,128.385
노루,33.42369444,126.6218611
고라니,34.98569444,128.3879722
노루,33.37022222,126.6263889
집쥐,36.22966806,126.0821472
노루,33.42369444,126.6218611
집쥐,36.23091861,126.0818728
노루,33.41055556,126.3741667
노루,33.52141667,126.7271111
노루,33.41361111,126.6630556
멧돼지,34.98491667,128.38675
노루,33.42369444,126.6218611
오소리,34.98236111,128.3896111
멧돼지,34.98805556,128.3818333
청설모,34.98647222,128.3839167
두더지,34.98566667,128.38475
노루,33.52141667,126.7271111
멧돼지,34.98516667,128.3853889
고라니,34.98713889,128.3832778
다람쥐,34.98319444,128.3904722
멧돼지,34.88883333,128.3895
멧돼지,34.89166667,128.38775
청설모,36.49731611,126.3630589
두더지,36.49598139,126.3631725
청설모,36.49708222,126.3609508
고라니,34.88563889,128.3895833
청설모,36.4969625,126.3617853
청설모,36.49741889,126.3632489
청설모,36.49576111,126.3629881
청설모,36.49711194,126.3631625
청설모,36.49738694,126.362435
청설모,36.49554139,126.3621842
노루,33.41055556,126.3741667
두더지,34.89380556,128.3931667
고라니,34.89411111,128.3926667
청설모,36.49732333,126.3627089
오소리,34.88752778,128.3890833
오소리,34.89183333,128.3901389
청설모,34.88694444,128.3891667
청설모,36.4971675,126.3618219
노루,33.52141667,126.7271111
청설모,36.49623556,126.3631667
노루,33.42369444,126.6218611
청설모,36.49769583,126.3634558
멧돼지,34.89280556,128.3925278
두더지,36.49754833,126.3634217
노루,33.37022222,126.6263889
노루,33.37683333,126.4085278
노루,33.42369444,126.6218611
노루,33.52141667,126.7271111
노루,33.52141667,126.7271111
노루,33.42369444,126.6218611
노루,33.37683333,126.4085278
멧돼지,33.37683333,126.4085278
노루,33.37597222,126.4459444
노루,33.52286111,126.7040278
노루,33.37022222,126.6263889
노루,33.42369444,126.6218611
노루,33.42369444,126.6218611
노루,33.42369444,126.6218611
노루,33.52286111,126.7040278
대만꽃사슴,33.41055556,126.3741667
노루,33.42369444,126.6218611
오소리,34.900425,128.5351472
고라니,36.49675556,127.1828472
고라니,34.88695833,128.5184
너구리,36.47165,127.1888889
청설모,34.98515278,128.6363194
고양이,34.97957778,128.6332028
고라니,34.90186944,128.5357667
두더지,36.47777222,127.2338722
청설모,34.98679722,128.6374972
두더지,34.91377222,128.5294528
등줄쥐,36.47846389,127.2345833
고양이,34.8853,128.5014694
집박쥐,34.99575556,128.6259472
두더지,36.48548056,127.2391944
고라니,34.89428889,128.5120139
멧돼지,36.47158333,127.1771889
고라니,34.88607222,128.5054222
노루,33.42369444,126.6218611
고라니,34.90012222,128.5334583
고라니,36.47788611,127.2392556
고양이,34.90528333,128.5239056
고라니,36.48547778,127.2391944
고라니,34.91339722,128.53035
청설모,34.90021389,128.531825
노루,33.52286111,126.7040278
두더지,36.48681944,127.2153611
고라니,36.496,127.1888222
고라니,36.47776944,127.233875
오소리,36.47069722,127.1872806
고양이,36.49141389,127.2148528
두더지,36.46783333,127.1764667
고라니,36.47013056,127.1871139
우수리박쥐,34.99495556,128.625625
너구리,34.912825,128.5304944
고라니,36.47834444,127.2222833
노루,33.52141667,126.7271111
노루,33.52286111,126.7040278
고라니,36.47093056,127.19575
다람쥐,34.88676667,128.5052972
두더지,34.99568889,128.6371722
고라니,34.91448333,128.5282889
고양이,36.47136389,127.1870972
다람쥐,34.88824444,128.5238444
고라니,36.48651111,127.2171583
고라니,34.98308889,128.6349944
고라니,36.48817778,127.2282639
청설모,34.89500556,128.5141889
고양이,36.48161389,127.2346167
노루,34.89526667,128.5178667
고라니,36.48663889,127.2371722
고라니,34.88782222,128.5278083
고라니,36.476325,127.2232889
고라니,34.89976667,128.5284417
멧돼지,36.4735,127.2132111
노루,33.41055556,126.3741667
고라니,36.47159444,127.1783667
청설모,36.47815278,127.2342917
노루,33.52286111,126.7040278
두더지,36.47833889,127.2222917
오소리,34.89336111,128.523275
고라니,36.48682778,127.2153694
다람쥐,36.46358611,127.1829667
두더지,36.49600833,127.1888194
고라니,34.89947222,128.5285944
청설모,34.99335278,128.6412028
오소리,34.89556111,128.5190889
오소리,34.89127222,128.5248972
고라니,36.46770833,127.1761917
청설모,34.90452222,128.5342306
고라니,34.98372222,128.6369333
고라니,34.89195278,128.5047889
고라니,36.47086667,127.1730222
고라니,36.47660278,127.2218944
고라니,34.90263056,128.5236917
고라니,36.47589722,127.2162639
고라니,36.47706667,127.22035
고라니,36.47350556,127.2132083
멧돼지,36.48731389,127.2142083
고라니,36.48731667,127.2142139
고라니,36.47070278,127.1872778
고라니,36.49565556,127.1878028
두더지,34.89939722,128.528625
고라니,36.47153056,127.1950889
두더지,34.89286111,128.5098917
멧돼지,36.47069167,127.1872861
고라니,36.47845556,127.2345861
고라니,36.47076111,127.1848472
오소리,36.48681111,127.2145639
청설모,36.46320556,127.1828194
고라니,36.47157778,127.1771972
멧돼지,36.46390833,127.1829917
고라니,34.99093889,128.6392417
노루,33.37022222,126.6263889
고라니,36.47463056,127.2141194
고라니,34.90886389,128.5318361
다람쥐,34.8948,128.50235
고라니,34.84958333,128.1916667
고양이,33.43530556,126.9050556
노루,33.37022222,126.6263889
청설모,34.84869444,128.19275
염소,34.85016667,128.19525
노루,33.438,126.90225
노루,33.37597222,126.4459444
노루,33.43708333,126.902
노루,33.42369444,126.6218611
염소,34.85102778,128.1969444
염소,34.85002778,128.1948611
염소,34.85177778,128.2149722
족제비,34.85088889,128.1966944
염소,34.85133333,128.1981944
노루,33.45280556,126.8927222
고라니,34.84311111,128.1966111
노루,33.52286111,126.7040278
고라니,34.84869444,128.1923889
고라니,34.85008333,128.1948611
고양이,33.43580556,126.9014444
노루,33.42369444,126.6218611
고라니,35.11309167,128.70275
고라니,35.11452222,128.7028417
멧돼지,35.11252778,128.7061972
노루,33.52408333,126.7586667
고양이,33.53616667,126.7720556
노루,33.52488889,126.7707222
염소,34.83838889,128.2356111
고양이,33.55680556,126.8062778
염소,34.82516667,128.2358056
고라니,35.11681111,128.7115222
멧돼지,34.82405556,128.23775
고라니,35.11881667,128.71345
족제비,35.114825,128.7076083
노루,33.53533333,126.7719167
두더지,35.11434167,128.7029361
오소리,34.82444444,128.2371944
두더지,35.11872778,128.7134333
고양이,35.12007222,128.7161361
다람쥐,35.119625,128.71455
오소리,34.82363889,128.2424722
고라니,34.82258333,128.2465278
노루,33.52286111,126.7040278
청설모,35.11230278,128.7041333
멧돼지,35.113825,128.7020333
염소,34.82466667,128.2368333
고양이,33.56055556,126.8154444
염소,34.82355556,128.2427222
청설모,34.82302778,128.2383333
염소,34.84280556,128.2275833
고양이,33.44705556,126.7811111
노루,33.44772222,126.78
개,33.41361111,126.6630556
등줄쥐,34.84675,128.2169444
노루,33.44616667,126.7606944
노루,33.37597222,126.4459444
염소,34.84291667,128.2265278
노루,33.38844444,126.8532778
노루,33.41361111,126.6630556
노루,33.43572222,126.7815
노루,33.44972222,126.7663889
노루,33.52141667,126.7271111
염소,34.82083333,128.2276667
노루,33.3915,126.8543333
고라니,36.47002778,127.0526667
고양이,33.31533333,126.8134722
오소리,33.52286111,126.7040278
고라니,36.42380556,127.0897222
대만꽃사슴,33.41055556,126.3741667
노루,33.31505556,126.8148611
고양이,33.32225,126.8189167
노루,33.3185,126.8085556
노루,33.52141667,126.7271111
고라니,36.42994444,127.1231389
두더지,37.58344444,129.0150278
고라니,36.42836111,127.1231667
멧돼지,37.85766667,128.3550278
고라니,36.39488889,127.0855833
오소리,37.583,129.0148611
두더지,36.41113889,127.0891667
고라니,37.57966667,129.0018889
두더지,37.57966667,129.0018889
오소리,37.57044444,128.9891944
고라니,36.43786111,127.0082778
다람쥐,37.58561111,129.0169722
오소리,37.56894444,128.9878889
너구리,37.86075,128.3358889
고라니,36.47519444,127.0034167
고라니,37.86652778,128.3164167
다람쥐,37.57613889,128.9970833
다람쥐,37.57966667,129.0018889
노루,37.57369444,128.9951944
노루,37.56594444,128.9880833
족제비,36.39386111,127.0850278
오소리,37.85691667,128.3548333
족제비,37.58769444,129.0206667
노루,37.57769444,129.0005833
고라니,37.83455556,128.3695278
노루,33.42369444,126.6218611
고양이,33.50597222,126.8897222
오소리,37.58561111,129.0169722
고양이,33.51919444,126.90125
고양이,37.87158333,128.3223889
멧토끼,37.58227778,129.0110278
멧돼지,37.58072222,129.0079444
고라니,36.41097222,127.0893333
고라니,37.85891667,128.2946111
오소리,37.86305556,128.3191389
고라니,37.56688889,128.9878611
고라니,36.41111111,127.08975
오소리,37.56663889,128.9878889
오소리,37.57369444,128.9951944
고라니,36.41108333,127.0891667
고양이,33.50897222,126.909
오소리,37.57613889,128.9970833
고라니,36.43025,127.1232778
고라니,37.58344444,129.0150278
두더지,37.86683333,128.3168056
오소리,37.57355556,128.9965556
고라니,36.41097222,127.0898056
멧돼지,37.57097222,128.9898333
고라니,36.43816667,127.0097222
고라니,36.47522222,127.0024167
두더지,37.57072222,128.9896389
고라니,36.41111111,127.0891667
멧돼지,37.58444444,129.0158333
고라니,36.3935,127.0853333
두더지,36.42908333,127.1230833
멧돼지,36.39488889,127.0855833
두더지,36.47686111,127.0016111
고라니,36.47711111,127.0020556
멧돼지,36.394,127.0849167
두더지,36.47519444,127.0024167
고양이,33.50794444,126.8799444
고라니,36.47652778,127.0021667
멧토끼,37.56594444,128.9880833
고라니,36.47522222,127.0030556
노루,37.56405556,128.9870278
고라니,36.47538889,127.0036667
너구리,36.411,127.0892778
멧돼지,36.39397222,127.0847778
고라니,37.58208333,129.0105833
고라니,36.39475,127.0859167
두더지,36.39480556,127.0854444
고라니,36.39425,127.0856944
고라니,36.39369444,127.0851111
멧돼지,36.41102778,127.0898333
두더지,36.41013889,127.0891111
고라니,36.41108333,127.0893056
고라니,36.42825,127.1233611
고라니,36.43838889,127.0084722
두더지,36.333,127.1166944
다람쥐,36.36483333,127.1225278
고라니,36.34377778,127.0362778
고라니,36.34369444,127.0351389
고라니,36.35830556,127.1087778
족제비,36.34772222,127.0361389
멧돼지,36.3645,127.1223056
두더지,36.34808333,127.0359722
고라니,36.33241667,127.1161389
두더지,36.35886111,127.1104167
멧돼지,37.77783333,128.3217222
고라니,36.3475,127.0375556
고라니,36.35819444,127.1087778
고라니,36.34294444,127.0751389
두더지,36.3245,127.0686389
고라니,36.34733333,127.0364722
고라니,36.34397222,127.0355833
노루,33.52141667,126.7271111
두더지,36.33319444,127.1157778
노루,33.41055556,126.3741667
고라니,36.34577778,127.0734722
고라니,36.33325,127.1156111
고라니,36.34808333,127.0359722
고라니,36.32466667,127.0681389
두더지,36.34427778,127.0363333
고라니,36.3645,127.1221944
고라니,36.36447222,127.1223056
고라니,36.36388889,127.1220833
두더지,36.35813889,127.1090833
고라니,36.3595,127.1111389
고라니,36.35913889,127.1109167
고라니,36.3595,127.1110278
고라니,36.34833333,127.03575
고라니,36.34430556,127.0744167
다람쥐,36.35477778,127.1069444
고라니,36.34397222,127.0750278
고라니,36.32463889,127.0686389
오소리,36.34730556,127.0365278
노루,33.37022222,126.6263889
두더지,36.34436111,127.0361944
고라니,36.34772222,127.0361389
고라니,36.34433333,127.0363611
고라니,36.34786111,127.0360556
고라니,36.33330556,127.1156111
고라니,36.35897222,127.1105833
고라니,36.33297222,127.1163056
두더지,37.76372222,128.2790556
고라니,36.33255556,127.1163889
고라니,37.76411111,128.3227778
고라니,36.32525,127.0685556
오소리,36.34297222,127.075
고라니,36.32394444,127.0687222
노루,33.42369444,126.6218611
고라니,36.34736111,127.0374444
두더지,36.34397222,127.0750833
고라니,36.36402778,127.1220833
고라니,36.32480556,127.0687778
고라니,36.36466667,127.1223889
고라니,37.78247222,128.2786111
고라니,36.34513889,127.074
두더지,36.33219444,127.1163611
고라니,37.76269444,128.2801389
고라니,36.34561111,127.0736944
두더지,36.34244444,127.0751111
고라니,36.33347222,127.1159444
두더지,36.32544444,127.0694722
족제비,36.34372222,127.0361944
고라니,36.33222222,127.1162222
고라니,36.34402778,127.0755278
고라니,36.33327778,127.1158056
고라니,37.84447222,128.4238056
고라니,36.42808333,126.9922222
고라니,37.83455556,128.4073889
멧돼지,36.42838889,126.9924444
오소리,37.85186111,128.4228333
노루,37.85161111,128.4223889
고라니,37.83486111,128.407
고라니,36.42822222,126.9905278
멧돼지,37.85141667,128.4225833
노루,33.41055556,126.3741667
말사슴,33.41361111,126.6630556
고라니,36.42825,126.9922222
고라니,36.42838889,126.9923889
고라니,36.42808333,126.9922222
너구리,36.48752778,126.9382222
고라니,36.3373575,126.3492361
고라니,36.32966417,126.3574658
고양이,33.54286111,126.6741111
노루,33.47752778,126.5036667
고양이,36.34722889,126.3569586
노루,33.48,126.5023333
고양이,33.50486111,126.636
고라니,36.33187778,126.3537678
고라니,36.49302778,126.9969167
고라니,36.32891833,126.3579789
고라니,36.46352778,126.9395
고라니,36.34276917,126.3518697
고라니,36.34094389,126.3513417
고라니,36.46691667,126.9505556
고라니,36.49313889,126.9969444
노루,33.37597222,126.4459444
너구리,36.49186111,126.9136111
두더지,36.33251222,126.3496389
고라니,36.48302778,126.9863611
노루,33.42369444,126.6218611
고라니,36.49288889,126.9142222
고양이,33.48061111,126.5016667
고라니,36.33850806,126.3497839
고라니,36.49172222,126.9136111
고라니,36.33877889,126.34983
노루,33.52141667,126.7271111
고라니,36.32927861,126.3578833
두더지,36.34180778,126.3513239
고라니,36.32935444,126.3578492
고라니,36.46425,126.9385
족제비,33.50405556,126.6422222
고라니,36.463,126.9391111
고라니,36.48011111,126.98375
노루,33.41055556,126.3741667
고라니,36.48305556,126.9866389
오소리,36.46380556,126.9398333
고라니,36.329225,126.3578917
고라니,36.46325,126.9393889
너구리,36.46305556,126.9392222
고라니,36.46316667,126.9389167
고라니,36.49227778,126.9138056
다람쥐,36.49161111,126.9135556
고라니,36.46338889,126.9393889
오소리,36.492,126.9973056
고라니,36.33266639,126.3531575
고라니,36.49230556,126.9969722
고라니,36.467,126.9489167
고라니,36.493,126.9967222
고라니,36.32971833,126.3572589
멧돼지,36.46325,126.9374167
두더지,36.46366667,126.93925
멧돼지,36.46641667,126.9503889
고라니,36.48244444,126.9861389
두더지,36.46288889,126.939
노루,33.37683333,126.4085278
너구리,36.46694444,126.949
두더지,36.49236111,126.9968333
고라니,36.46725,126.9494167
두더지,36.49152778,126.9135278
다람쥐,36.49269444,126.9140556
두더지,36.32891944,126.3582961
고라니,36.49302778,126.9146111
고라니,36.46380556,126.9401111
고라니,36.33610861,126.3494525
두더지,36.46619444,126.9500833
고양이,33.55813889,126.7443056
고양이,33.54813889,126.6838611
고양이,33.47263889,126.5422222
고라니,36.48158333,126.9870278
고라니,36.46391667,126.9386389
고라니,36.49313889,126.9967778
족제비,33.54813889,126.6838611
고라니,36.49258333,126.9970556
멧돼지,36.49197222,126.9972778
고라니,36.48180556,126.9868611
두더지,36.46330556,126.9394167
두더지,36.46630556,126.9505278
고라니,36.46630556,126.9503889
두더지,36.3301525,126.3560206
고라니,36.34239528,126.3516331
고라니,36.33897083,126.3499358
고라니,36.32954056,126.3577139
고라니,36.33136972,126.3534064
두더지,36.48188889,126.9855278
고라니,36.34597222,126.9271389
노루,33.52286111,126.7040278
고라니,36.3465,126.9280278
고라니,36.34575,126.9260556
노루,33.37683333,126.4085278
고라니,36.34886111,126.9136111
고라니,36.35033333,126.9109444
노루,33.52141667,126.7271111
고라니,36.37063889,126.9025833
고라니,36.37091667,126.9001389
고라니,36.34591667,126.9273056
고라니,36.37016667,126.8997222
고라니,36.34755556,126.9133611
고라니,36.34630556,126.9278333
고라니,36.34725,126.9130833
노루,33.37022222,126.6263889
