지역,발생건수,위도,경도,도로등급구분코드
전북 김제시,1,35.88762893774973,126.90130819967705,103
충남 아산시,1,36.7725797138021,126.99644201461366,103
광주 서구,1,35.15263229397465,126.8473599670967,103
서울 송파구,1,37.48391251278864,127.13168674496151,103
경기 평택시,1,36.98060937985136,126.9563012717848,103
대구 수성구,1,35.8656902585129,128.6193123556844,103
대전,1,36.401602785554296,127.34022466963668,103
경기 남양주시,1,37.65511634372723,127.26694641105648,103
화성,1,37.13128503460387,126.92732767385176,103
경기 용인시 처인구,1,37.14179063680547,127.30901260866858,103
천안,1,36.77369460486467,127.21567083559954,103
충남 예산군,1,36.66131137267828,126.76932808146393,103
강원 영월군,1,37.27693109100121,128.2733877777985,103
경기 양평군,1,37.58412723230609,127.38863106588276,103
경북 경산시,1,35.84919459947273,128.7464397223197,103
경기 고양시 일산서구,1,37.68274169867055,126.70633371927252,103
서울 성동구,1,37.54690360216257,127.06355269140217,103
경기 의왕시,1,37.31145798915466,126.94968156978209,103
서울 강동구,1,37.54582148390456,127.12318579930184,103
경기 파주시,1,37.86774770209238,126.75390711816202,103
경기 남양주시,1,37.604038957956334,127.2517271526162,103
당진,1,36.891030926443726,126.61805871697776,103
대전,1,36.39090946966772,127.33144802568364,103
부산 해운대구,1,35.17714333492629,129.17941803045863,103
인천 남동구,1,37.40824796195833,126.73708844535344,103
강원 춘천시,1,37.8236869092515,127.6867060953212,103
강원 삼척시,1,37.43895709065815,129.19035026486728,103
경기 수원시 영통구,1,37.24921727211938,127.04522959204716,103
천안,1,36.784497854169125,127.1598148109492,103
서울 은평구,1,37.599033353561104,126.90981620274714,103
경기 연천군,1,38.060450119344885,126.96354762894192,103
충북 영동군,1,36.14561305340122,127.74783163266848,103
진천,1,36.85396675899264,127.4412301896502,103
서울 영등포구,1,37.51479334101055,126.89393125793082,103
경기 여주시,1,37.41928758022793,127.46482288907352,103
경기 여주시,1,37.4173154636985,127.457545874642,103
전남 신안군,1,34.856352089458944,126.26045062069116,103
강원 평창군,1,37.66180327383514,128.38714297493377,103
경기 수원시 영통구,1,37.27643646230085,127.0605051187111,103
전남 신안군,1,35.07876899801649,126.19131290229268,103
경기 구리시,1,37.610619517552266,127.14384858903398,103
인천 서구,1,37.54139724320785,126.67247990742706,103
당진,1,36.9479963313584,126.62308445937497,103
제주특별자치도 제주시,1,33.435414836797015,126.69049928952136,103
광주 북구,1,35.17862989839581,126.88799435342976,103
서울 은평구,1,37.599200435870586,126.9339805051781,103
경북 영덕군,1,36.48360442949012,129.43399520817067,103
당진,1,36.94427739670096,126.78426338025952,103
전주,1,35.896464859822935,127.11073242221217,103
충남 아산시,1,36.77757802338411,126.93522556639124,103
경북 구미시,1,36.14070813994415,128.3564405764144,103
충북 옥천군,1,36.24556978115743,127.55290303817831,103
충남 아산시,1,36.77902232224892,126.9368642574623,103
경기 광주시,1,37.38864821782394,127.23562380599216,103
경기 파주시,1,37.87921942515513,126.8040963099496,103
경기 구리시,1,37.575901376394754,127.13554484211733,103
충남 아산시,1,36.76633192675641,127.07835094834466,103
강원 속초시,1,38.204129528434834,128.56266466966815,103
서울 중랑구,1,37.59612013524615,127.080660723889,103
대전,1,36.36166378504065,127.37619453840092,103
경기 하남시,1,37.51824215792004,127.1587664579118,103
화성,1,37.20880581627269,127.06203465383793,103
당진,1,36.871505372197454,126.60992114621828,103
경기 이천시,1,37.27127572444903,127.35269913418772,103
경기 포천시,1,37.981214188237125,127.2013321821118,103
경기 포천시,1,37.97940882497575,127.19977683202956,103
제주특별자치도 서귀포시,1,33.31342914456241,126.69852911356908,103
인천 서구,1,37.570699692137055,126.69880984297085,103
부산 사상구,1,35.156281103433265,128.98832531233447,103
경기 평택시,1,37.01027408250845,127.04756938996552,103
경기 용인시 수지구,1,37.323070785505976,127.12152564897347,103
경북 구미시,1,36.09241012130374,128.4515995876017,103
경기 남양주시,1,37.69980349846703,127.1665937937693,103
서울 성북구,1,37.616894805264366,127.04905210030871,103
경기 구리시,1,37.60064861429925,127.1495149903972,103
경남 양산시,1,35.303985929514546,128.98909892156416,103
부산 동구,1,35.14033972700666,129.05215313496916,103
경기 가평군,1,37.85817950019907,127.5156661923318,103
경기 가평군,1,37.858401703574685,127.51611058681758,103
강원 영월군,1,37.205469484801405,128.377018821817,103
경기 가평군,1,37.89486981997759,127.53474657376483,103
경기 가평군,1,37.89495312083468,127.53355224344368,103
공주,1,36.37018638438409,127.14296666412348,103
순천,1,34.9550839819194,127.52344009100064,103
경기 용인시 수지구,1,37.31751487236741,127.06436469403958,103
충남 홍성군,1,36.54335177887359,126.67689572739278,103
울산 울주군,1,35.54968249478588,129.1676308739905,103
경북 구미시,1,36.167232730337616,128.35541214639943,103
전남 영암군,1,34.940793413504444,126.6759092479422,103
인천 남동구,1,37.45163136284883,126.7257827771999,103
당진,1,36.980744247228735,126.7303787149343,103
서울 강서구,1,37.53906712897787,126.836602831458,103
경기 용인시 처인구,1,37.17500697443093,127.20668824546814,103
경기 고양시 덕양구,1,37.66194128282712,126.85107015057076,103
경기 용인시 기흥구,1,37.27018854135221,127.13360930751772,103
경기 김포시,1,37.68590595692813,126.59309471935516,103
경기 이천시,1,37.29569133980546,127.45713275690932,103
경기 용인시 처인구,1,37.31332376268839,127.22037743702764,103
경기 남양주시,1,37.70110891249173,127.16756588328754,103
전북 군산시,1,35.94628493003953,126.68985466605768,103
경기 고양시 덕양구,1,37.57886837814301,126.8671265005565,103
전남 영암군,1,34.76842601281224,126.74099068292882,103
경기 파주시,1,37.78778430052195,126.70019244814516,103
부산 기장군,1,35.27457573939717,129.14944588151192,103
경기 가평군,1,37.90145202212651,127.51722031154551,103
제주특별자치도 제주시,1,33.449467665955794,126.62275526054704,103
서울 금천구,1,37.47613137890215,126.89351572661896,103
경기 가평군,1,37.89445327161901,127.5383573447568,103
천안,1,36.86387702929588,127.1531743623115,103
당진,1,36.9771896520376,126.76037590391464,103
경기 여주시,1,37.41606839918469,127.60825351372908,103
원주,1,37.251514901272,128.13629063100183,103
원주,1,37.24940425191343,128.14720630801608,103
경기 부천시,1,37.48529456521795,126.76161166863707,103
경기 용인시 처인구,1,37.30932425468427,127.2207108519059,103
창원,1,35.2758156840935,128.61705117290515,103
충남 태안군,1,36.90324613577729,126.29978371634984,103
경기 남양주시,1,37.71708198416446,127.32002276483652,103
충남 태안군,1,36.79537050236664,126.30995227434708,103
순천,1,34.93483679550163,127.54766055669178,103
경기 양주시,1,37.84234039172911,127.09812412642904,103
화성,1,37.25013009929536,126.83713867714091,103
경기 남양주시,1,37.700775614245735,127.16726036720998,103
대전,1,36.27178382184207,127.271373691014,103
서울 강남구,1,37.504797477713495,127.05561022426376,103
경북 경주시,1,35.92694564598759,129.2877198879008,103
화성,1,37.284958921494415,126.82166698757328,103
제주특별자치도 서귀포시,1,33.24921147473093,126.51701962840654,103
부산 수영구,1,35.13942423195372,129.10903674806215,103
서울 성북구,1,37.603924046083726,127.04249755631083,103
경기 여주시,1,37.38157236365364,127.59608902997448,103
전북 순창군,1,35.39041389798421,127.09852456293368,103
경기 남양주시,1,37.60189960441232,127.21209218782442,103
화성,1,37.25271459284452,126.91965836005612,103
전북 완주군,1,35.90507623475629,127.1845584867625,103
부여,1,36.28433183427055,126.92935058319318,103
충남 아산시,1,36.79465817643761,126.87223118529732,103
충남 아산시,1,36.79940792711303,126.8906181673898,103
충남 아산시,1,36.801743296628985,127.02127214908322,103
경남 사천시,1,35.08921436834953,127.94050852322168,103
원주,1,37.34280654603315,127.98496920310204,103
강원 속초시,1,38.18899329181523,128.6035500581343,103
충남 청양군,1,36.41326197681592,126.99820162181638,103
충남 청양군,1,36.42764927755158,127.00636711559716,103
창원,1,35.15610923915394,128.70674049805726,103
서울 용산구,1,37.53965316912896,126.99083776607112,103
당진,1,36.80882091563242,126.74663183278274,103
공주,1,36.47870131797156,127.1550181143608,103
화성,1,37.229743511932334,126.82722354300658,103
화성,1,37.26971147318858,126.86074694539737,103
경기 가평군,1,37.829818728884895,127.34743345405228,103
경기 용인시 처인구,1,37.274522751635885,127.2110738883486,103
경기 용인시 처인구,1,37.2747449277182,127.21001842889562,103
경기 고양시 덕양구,1,37.70052083189653,126.9024806885753,103
경기 파주시,1,37.73479139544788,126.73441282542578,103
경기 오산시,1,37.194806711671205,127.01728938979696,103
경북 구미시,1,36.13740417003672,128.42043460083883,103
강원 철원군,1,38.20788499824632,127.42380363105046,103
화성,1,37.20535720177368,126.80558743621708,103
경기 광주시,1,37.38064914946501,127.23337425335748,103
제주특별자치도 서귀포시,1,33.43847275938615,126.85859472794633,103
강원 고성군,1,38.20754470201086,128.50786434143677,103
경기 광주시,1,37.40578460390385,127.21262555081488,103
경기 의정부시,1,37.73854601581474,127.01563519927726,103
화성,1,37.18897506013632,127.07145096459364,103
화성,1,37.13061845182266,126.92749434291277,103
부산 기장군,1,35.27827023685184,129.17538780233332,103
제주특별자치도 제주시,1,33.467517218729604,126.37894419234291,103
원주,1,37.36360728744944,127.86284150670096,103
서울 강서구,1,37.56106380853026,126.80107790008996,103
인천 중구,1,37.498205949891165,126.55313166997595,103
경기 김포시,1,37.6615198902206,126.58417961289868,103
경기 광주시,1,37.32079727128136,127.34078220574074,103
경기 광주시,1,37.31779768941652,127.34372645051248,103
진천,1,36.894907500903216,127.50955578544004,103
경북 경주시,1,35.82848370780036,129.2147295939379,103
경기 의정부시,1,37.74279614959242,127.05152045756304,103
경기 여주시,1,37.39682207538952,127.680385973017,103
경기 포천시,1,37.99974063404836,127.25202111521394,103
경기 포천시,1,37.99971288020131,127.25313211831651,103
경남 함양군,1,35.63314585250385,127.71515420938135,103
충남 금산군,1,36.1601038215096,127.33009332036076,103
경남 진주시,1,35.19978663948594,128.0528561535111,103
충남 서천군,1,36.16470304761643,126.68334958480054,103
경남 진주시,1,35.228478663670806,128.1070169663415,103
경기 안성시,1,36.97855868181824,127.2134431195779,103
경기 의정부시,1,37.70613408279376,127.05827085573634,103
세종특별자치시 세종시,1,36.48042501973685,127.24973119333671,103
부산 영도구,1,35.09231748050558,129.04571061852144,103
경기 이천시,1,37.08619048230311,127.54018628381276,103
강원 양양군,1,38.10855926443319,128.6341885064952,103
경기 이천시,1,37.18273300773893,127.46738500492988,103
세종특별자치시 세종시,1,36.50675541995552,127.26297919991408,103
원주,1,37.25123717862628,128.13742941833917,103
충북 청주시 흥덕구,1,36.655907801417285,127.46764985985725,103
경기 의왕시,1,37.30706970969807,126.95390350488518,103
고령,1,35.747588258851735,128.35334075655211,103
경남 밀양시,1,35.50962564939362,128.84741200436684,103
충북 단양군,1,36.97735796149599,128.36802644471476,103
전주,1,35.80964164596477,127.09573614045104,103
경기 의정부시,1,37.749240002768495,127.06226922075398,103
전북 김제시,1,35.79808490479748,126.9480838528969,103
충남 청양군,1,36.44442140147633,126.79935879661456,103
인천 강화군,1,37.66257229781248,126.41377961545204,103
경기 용인시 처인구,1,37.31346315791416,127.24915241768696,103
서울 동작구,1,37.4966023017327,126.9598975634387,103
홍천,1,37.67481468089928,127.60719047574028,103
대전,1,36.3729697616207,127.47535140005888,103
충남 아산시,1,36.75544230460736,126.96311236868776,103
대구 달성군,1,35.8583271291169,128.46379946548024,103
강원 속초시,1,38.19102063023036,128.59380094255715,103
부산 영도구,1,35.07168148189202,129.070514433532,103
전주,1,35.86374716842321,127.14603547585132,103
경남 함양군,1,35.66394703108577,127.67535159848804,103
강원 인제군,1,38.07119379916932,128.17653975189734,103
경북 경산시,1,35.8456397510605,128.76160506046335,103
경기 가평군,1,37.79282546329895,127.46711730623456,103
화성,1,37.12570041812787,126.81722740498212,103
제천,1,37.047762468060725,128.17409854672593,103
천안,1,36.82432630026764,127.1556752183162,103
경기 광주시,1,37.395203992600194,127.29134042746912,103
당진,1,36.88414293884983,126.6218640905937,103
충북 충주시,1,36.97706985978805,127.815301775292,103
서울 영등포구,1,37.5400402588977,126.8937083413786,103
경기 고양시 일산동구,1,37.66371790675166,126.79899185935663,103
인천 강화군,1,37.63868771600469,126.49224481496049,103
경기 수원시 팔달구,1,37.28390660812527,126.99559454821492,103
공주,1,36.39899028391843,127.24473389695584,103
경기 남양주시,1,37.67208413144105,127.13773630113768,103
경기 가평군,1,37.7945734522006,127.37012671832493,103
부산 연제구,1,35.18314134987125,129.11128532414915,103
경북 경주시,1,35.839870774436775,129.19006491537087,103
경기 성남시 수정구,1,37.438779137405206,127.13274348755716,103
인천 서구,1,37.59636266396348,126.66731219986536,103
화성,1,37.09001184344599,126.90366445074493,103
화성,1,37.19822386029379,127.06717334174624,103
남원,1,35.441023134888354,127.33700065500136,103
인천 남동구,1,37.46151880743729,126.71236714252808,103
경남 김해시,1,35.17705302229731,128.8046474422198,103
경남 사천시,1,35.01528067989478,128.05419425015256,103
경남 사천시,1,35.01553062610328,128.05283326003453,103
논산,1,36.17293234410952,127.14533286628436,103
인천 남동구,1,37.4595470601893,126.7255325796284,103
천안,1,36.77641558181349,127.1645368014138,103
충남 아산시,1,36.90986905630033,127.01851943150524,103
인천 계양구,1,37.54523141031528,126.74541711745007,103
경기 용인시 처인구,1,37.29468715360243,127.22123899512012,103
대구 중구,1,35.871606113692614,128.61353495633892,103
대전,1,36.367690220515165,127.34164212803496,103
경기 양평군,1,37.62634368933009,127.35485534802083,103
경기 파주시,1,37.72751527135572,126.77696442131952,103
인천 서구,1,37.61836038619954,126.69019823004712,103
화성,1,37.20733493021249,127.12625068692584,103
충북 청주시 흥덕구,1,36.6502695035506,127.46276159779666,103
천안,1,36.83460201838688,127.11001267436518,103
당진,1,36.92249967530341,126.63750042178587,103
충북 괴산군,1,36.7957851350746,127.75847909080358,103
전남 담양군,1,35.3260860443867,126.97245483040663,103
울산 울주군,1,35.584096326838555,129.23265158681525,103
충북 영동군,1,36.09745100184527,127.68425567813034,103
천안,1,36.83974008040275,127.09851364238466,103
서울 도봉구,1,37.68280332782515,127.04343964322004,103
충북 충주시,1,36.96098974679043,127.88424004935864,103
충북 충주시,1,36.95326847595798,127.88526795081978,103
전북 김제시,1,35.856935903436344,126.77018263773785,103
울산 울주군,1,35.56157137889366,129.2414014098497,103
경기 하남시,1,37.575874407981125,127.1797627556869,103
전남 무안군,1,34.808250167217416,126.47243173077484,103
강원 화천군,1,38.04988189703466,127.70744728337104,103
강원 화천군,1,38.04368825078576,127.70961392531495,103
경기 안양시 동안구,1,37.396614286059055,126.94917921793252,103
부산 강서구,1,35.20610771763338,128.94277263055028,103
경기 남양주시,1,37.68258342272741,127.1690662732586,103
강원 평창군,1,37.36706140140745,128.39551220406582,103
울산 남구,1,35.49624753106636,129.33420015031686,103
경기 고양시 덕양구,1,37.73254485865838,126.91139556589503,103
충북 청주시 청원구,1,36.710789405242224,127.43070743586244,103
전북 정읍시,1,35.54955774016023,126.87362515901616,103
경기 오산시,1,37.14012000070052,127.0782572323455,103
경기 파주시,1,37.8018951430516,126.78129520706204,103
경기 남양주시,1,37.62073185669504,127.27839073773622,103
경기 남양주시,1,37.618176578958135,127.27655765710078,103
경기 남양주시,1,37.61820435335066,127.27655765629564,103
광주 북구,1,35.18307394902649,126.8958546080866,103
전남 나주시,1,35.069582384140766,126.59755236631204,103
전남 나주시,1,35.07560940187875,126.59488580296076,103
경기 남양주시,1,37.67277890197464,127.1602340854826,103
천안,1,36.8995394837195,127.1588117153711,103
천안,1,36.89965055845802,127.15753405791357,103
충남 아산시,1,36.87725974061377,126.89753203157191,103
화성,1,37.14155960793412,126.81747694117976,103
광주 광산구,1,35.147131659256665,126.77136730170236,103
천안,1,36.89906741883677,127.16439452260408,103
경북 영양군,1,36.61741459966306,129.06641491705832,103
충남 아산시,1,36.85654015965014,126.90505965024715,103
화성,1,37.25265904503495,126.91971391176835,103
경기 수원시 권선구,1,37.25532698035447,127.0085107641772,103
경기 안산시 단원구,1,37.3286756656436,126.8127221916016,103
경남 김해시,1,35.358726873085736,128.85011039886822,103
화성,1,37.20166309165951,126.7991437208268,103
대전,1,36.344221332300286,127.37039001578596,103
경기 안양시 동안구,1,37.38106075144154,126.95629007611387,103
광주 서구,1,35.1396062537491,126.85863700508072,103
제주특별자치도 서귀포시,1,33.47224780162939,126.9316982745179,103
천안,1,36.78355351287741,127.15920378489936,103
경기 남양주시,1,37.63411704959859,127.16562356566044,103
강원 양양군,1,38.05612070054724,128.6080815805503,103
경기 용인시 기흥구,1,37.221860529360576,127.10325250845057,103
부산 사상구,1,35.15372611389848,129.00254627879352,103
경기 고양시 덕양구,1,37.680689970723336,126.90525876202568,103
경기 구리시,1,37.596204549117616,127.14059932092752,103
서울 서대문구,1,37.5889239844419,126.9380081827478,103
경남 남해군,1,34.828551648592835,127.99564907432804,103
전주,1,35.79506036918197,127.11373480893316,103
서울 강서구,1,37.57220166787529,126.81943690272324,103
경기 광주시,1,37.47744209396938,127.18751482966276,103
충북 청주시 서원구,1,36.593747833996055,127.42393356564558,103
충남 서천군,1,36.06616111674507,126.78698112348486,103
당진,1,36.9804107163543,126.71688003308876,103
충북 청주시 상당구,1,36.62952255287201,127.4931203709148,103
강릉,1,37.79299105009073,128.862259661266,103
서울 동작구,1,37.50646171569765,126.9323999644996,103
강원 춘천시,1,37.87873646956972,127.725089597875,103
서울 마포구,1,37.54217987491332,126.9485362644714,103
부산 기장군,1,35.38059312135528,129.2609047214087,103
순천,1,34.909810810632244,127.4808341461046,103
경기 성남시 분당구,1,37.35989967687597,127.12349663380472,103
경기 부천시,1,37.47632414819356,126.80141359287497,103
경북 김천시,1,36.04277103470288,128.12066013841067,103
경기 파주시,1,37.77767510958065,126.7382723371244,103
대구 달서구,1,35.84402491082729,128.55184710910598,103
인천 연수구,1,37.38672151231351,126.6642905905248,103
경기 용인시 수지구,1,37.30946062834928,127.08277979913504,103
화성,1,37.21169369504689,127.02537146454364,103
제주특별자치도 제주시,1,33.46313129579917,126.53267998821724,103
천안,1,36.89778940336529,127.14253555847804,103
강릉,1,37.7821878657638,128.91592148533087,103
서울 동작구,1,37.47957692544686,126.9780351681096,103
경북 김천시,1,36.12470564121338,128.11790811487327,103
충남 아산시,1,36.78693930837783,127.00877376298864,103
제주특별자치도 서귀포시,1,33.28984627667141,126.55668169677767,103
경기 포천시,1,37.78907148346362,127.22689086619648,103
충남 서산시,1,36.76843148230896,126.43513530170222,103
충남 홍성군,1,36.60328678217803,126.5500730359242,103
충남 아산시,1,36.80357622300374,127.0108564377414,103
세종특별자치시 세종시,1,36.498255938314905,127.23470437044836,103
충남 아산시,1,36.88000958556321,126.9075587639029,103
충남 아산시,1,36.87700974871606,126.8962821593414,103
화성,1,37.238211790723135,126.6630726104456,103
전북 군산시,1,35.90926227309907,126.72965737517973,103
전남 고흥군,1,34.60553770639603,127.2817494200634,103
경기 오산시,1,37.15370122714626,127.05273154869698,103
경기 이천시,1,37.233449271745165,127.47782698539692,103
경기 포천시,1,38.04787275449123,127.2046354495422,103
경기 포천시,1,38.04590077840613,127.20488548323756,103
충북 영동군,1,36.19055547494921,127.93234059435262,103
경기 남양주시,1,37.5865404317729,127.21573116560646,103
경기 양평군,1,37.5529911986582,127.3377202575102,103
경북 경주시,1,35.69813977364819,129.30525263452182,103
경기 용인시 처인구,1,37.1404314727446,127.40686428957277,103
화성,1,37.066372971866194,126.74304180133194,103
경기 용인시 처인구,1,37.10184788698095,127.13503058270564,103
부산 기장군,1,35.19111462529234,129.21730299996852,103
천안,1,36.895289658948094,127.13992476906444,103
천안,1,36.897789402867126,127.14250778338328,103
천안,1,36.898289354839584,127.14320214685068,103
충남 태안군,1,36.681770147998975,126.13450007089506,103
원주,1,37.34280343890266,127.8191796732125,103
천안,1,36.83107460102994,127.10631868415348,103
경기 평택시,1,37.06673906808368,127.02565327237316,103
인천 동구,1,37.48526431454479,126.6225419152922,103
경기 수원시 팔달구,1,37.278713468471445,127.03303550079433,103
전남 영암군,1,34.83361067770584,126.61705633575149,103
충남 아산시,1,36.77705281983743,127.0764619463436,103
충남 아산시,1,36.784302525294834,127.10904193624268,103
공주,1,36.360606354757,127.26409419729087,103
충북 청주시 흥덕구,1,36.70917753084919,127.37771257855644,103
대전,1,36.342667037194296,127.43032876403608,103
서울 은평구,1,37.62211394418895,126.91389847950106,103
충북 청주시 상당구,1,36.64082663939672,127.48720395734615,103
인천 서구,1,37.56370010061882,126.67381248356804,103
경기 용인시 처인구,1,37.29415936123543,127.2169060973324,103
경기 하남시,1,37.55740469637944,127.19401189936023,103
경북 청도군,1,35.58533698826415,128.74464175656342,103
경기 파주시,1,37.91968836751621,126.89658607122236,103
인천 연수구,1,37.379610955113165,126.64668139494682,103
경기 용인시 처인구,1,37.13626069223852,127.15233349450844,103
인천 연수구,1,37.41988432167006,126.67462199083452,103
충북 음성군,1,37.02150281546195,127.4827214530133,103
충북 음성군,1,37.02378032018884,127.4828602638007,103
충북 음성군,1,37.024946844176384,127.48277690537196,103
충북 음성군,1,37.02628001314097,127.4826102169178,103
충북 음성군,1,37.02758540514953,127.48230465376926,103
충북 음성군,1,37.0294462814308,127.48177687406547,103
경기 고양시 덕양구,1,37.61225366516382,126.89331743753355,103
전북 군산시,1,35.99533587527317,126.76362410432137,103
제주특별자치도 제주시,1,33.4717454481038,126.7834898182915,103
경기 안성시,1,37.08646115288626,127.15108501544832,103
원주,1,37.39013410575496,127.9831068738537,103
울산 울주군,1,35.56620880632689,129.19335021924786,103
화성,1,37.26804496352037,126.85819168494574,103
부산 사상구,1,35.121201418253094,128.96241203040591,103
인천 서구,1,37.52559278748993,126.62590156969,103
당진,1,36.97410379802164,126.59580861736498,103
경기 평택시,1,37.015106607495895,127.03512601565316,103
충북 청주시 청원구,1,36.70612311194768,127.42023635091006,103
경기 남양주시,1,37.69372413876665,127.34263235298609,103
충북 청주시 서원구,1,36.62482812410634,127.46273453109876,103
경기 여주시,1,37.29672242075774,127.64308694186929,103
경기 용인시 처인구,1,37.18869987520365,127.2131872282994,103
경기 평택시,1,36.99741619995987,127.14069962571294,103
인천 미추홀구,1,37.455073938405945,126.64431841000996,103
부여,1,36.28522017689676,126.90424185838285,103
시흥,1,37.374004110232654,126.84788416342828,103
서울 서초구,1,37.51279555727644,127.00333731270663,103
경기 평택시,1,36.9396994238984,127.05465399953022,103
부산 해운대구,1,35.164144121371045,129.13981097166857,103
서울 송파구,1,37.49988263324521,127.1230482401898,103
울산 울주군,1,35.36545675720119,129.29990151000854,103
충북 충주시,1,36.9846265056457,127.92320784084446,103
경기 평택시,1,37.044797730568426,127.05059591266163,103
제주특별자치도 제주시,1,33.40774650483316,126.38544493954268,103
서울 은평구,1,37.6220583984196,126.91406513147383,103
제주특별자치도 제주시,1,33.29100785183674,126.24407181973318,103
인천 계양구,1,37.5821440449672,126.7718023861158,103
천안,1,36.73911322945945,127.0916281949216,103
대전,1,36.40740874389919,127.40166306681468,103
충남 아산시,1,36.77266393614559,127.0469926886799,103
서울 중구,1,37.56531668846164,126.9898093565722,103
서울 중구,1,37.56531668846164,126.9898093565722,103
서울 중랑구,1,37.59789789519643,127.09160404995168,103
강원 평창군,1,37.71416215756669,128.60039852422136,103
경기 용인시 처인구,1,37.27066215577788,127.21362930565334,103
인천 서구,1,37.545645640118295,126.61151352551154,103
인천 남동구,1,37.41888517349429,126.71567356952968,103
서울 동작구,1,37.50660092552038,126.951148132425,103
경기 의왕시,1,37.34737086629538,126.98187187127516,103
충남 아산시,1,36.7463048175688,126.97988877738771,103
경기 남양주시,1,37.53196505800096,127.28739243002616,103
경기 안성시,1,36.96653246645057,127.21935955120368,103
서울 서대문구,1,37.576675049136746,126.91420529969284,103
충북 괴산군,1,36.7939811745765,127.8332497389578,103
경남 창녕군,1,35.57833260633395,128.46341839449454,103
충남 홍성군,1,36.63923028287587,126.74513656828152,103
충남 아산시,1,36.7678294066933,126.94678027300856,103
충남 아산시,1,36.808991688653606,126.98013703348774,103
경기 김포시,1,37.63710718449238,126.63909159079284,103
천안,1,36.79010750293991,127.11595777535828,103
경기 용인시 기흥구,1,37.2688548389841,127.10422330938644,103
경북 김천시,1,35.9206440011743,127.97181652731489,103
강원 횡성군,1,37.495121734261,128.0026574239248,103
경기 포천시,1,37.7917100965418,127.22941832007358,103
서울 영등포구,1,37.51768167350399,126.88257117321596,103
인천 부평구,1,37.48412754642902,126.73391995988366,103
전북 완주군,1,35.90785365155386,127.1829196804718,103
경남 창녕군,1,35.4727904192078,128.51011135612538,103
당진,1,36.883867472759135,126.75160152976672,103
경기 구리시,1,37.57659582674906,127.14051655976944,103
서울 서대문구,1,37.592951359706525,126.942924254672,103
강원 속초시,1,38.212406902487785,128.59352251596297,103
경기 양주시,1,37.67430210625941,126.9187854002334,103
경기 광주시,1,37.47638960876596,127.34847142789336,103
부안,1,35.715980164904735,126.74818838289684,103
부안,1,35.71503585284255,126.74932718746447,103
고령,1,35.70800802918694,128.26615563583127,103
세종특별자치시 세종시,1,36.658292676119686,127.26080857114376,103
인천 계양구,1,37.57156101304341,126.71644698365,103
원주,1,37.32583636247391,127.9839975752636,103
강원 춘천시,1,37.83537709456565,127.535303841265,103
부산 강서구,1,35.0617338046909,128.83339791677454,103
전남 담양군,1,35.22401493400453,126.97798468366554,103
충남 금산군,1,36.22882090316781,127.5035748757698,103
충북 옥천군,1,36.26156725352497,127.51904472352402,103
충북 옥천군,1,36.26387256099917,127.52062784238603,103
서울 성동구,1,37.559873689514006,127.03299974383562,103
경북 칠곡군,1,36.003670776554536,128.4554906138788,103
경기 고양시 일산동구,1,37.66249527929345,126.76810602633888,103
경북 경주시,1,35.79177117702482,129.49253793830346,103
대전,1,36.3428059373022,127.43188416689814,103
세종특별자치시 세종시,1,36.44134557183678,127.2038477767114,103
화성,1,37.0672913627684,126.8466150587753,103
화성,1,37.06693040698657,126.85289223763333,103
경기 남양주시,1,37.70055341558438,127.16706594818028,103
강원 고성군,1,38.27709264668928,128.5529688624801,103
인천 부평구,1,37.47290587178316,126.68786921472656,103
경기 안산시 단원구,1,37.24587604143199,126.57902502724107,103
경북 청송군,1,36.2746189259716,128.89324698159146,103
홍천,1,37.6909011976365,127.8813300160478,103
충북 청주시 흥덕구,1,36.65993484908351,127.45412326962376,103
화성,1,37.09045283333964,126.71198859807164,103
서울 금천구,1,37.449857221996886,126.9168753039468,103
경남 남해군,1,34.81685836445777,127.98342830024023,103
충남 서산시,1,36.80042952675494,126.54567928992456,103
경기 성남시 분당구,1,37.39681166420174,127.11302437985428,103
경기 김포시,1,37.64399506107468,126.62950900131096,103
경기 고양시 일산서구,1,37.69065851627848,126.7687162776491,103
대구 달성군,1,35.88704650914398,128.49479573280246,103
인천 서구,1,37.52117751628544,126.67406365379463,103
당진,1,36.80384888377687,126.72321756644354,103
충남 예산군,1,36.67739311787059,126.78954791668616,103
경기 양주시,1,37.898886759019625,126.97363467514022,103
서울 영등포구,1,37.5451784377554,126.88906975933624,103
경기 구리시,1,37.57859536097495,127.12832324640269,103
경기 광명시,1,37.46157683203181,126.85090918108186,103
화성,1,37.24852076155245,126.9254356938124,103
화성,1,37.2202162391546,126.79053293119968,103
서울 중구,1,37.56462229703822,126.98805954709252,103
당진,1,36.843982887081246,126.72166107085152,103
시흥,1,37.4274966338266,126.7940823482007,103
대구 북구,1,35.949706816993135,128.55389949636452,103
경기 구리시,1,37.60895285564149,127.13296080987256,103
인천 중구,1,37.46823823352691,126.60112781587338,103
울산 북구,1,35.579573217980496,129.4490203702145,103
당진,1,36.98052220430004,126.73901677230228,103
당진,1,36.96760541495185,126.64305421026717,103
당진,1,36.96810531628581,126.6408877401378,103
당진,1,36.8172905693142,126.65866789348004,103
경기 양평군,1,37.551410324658455,127.46079166576612,103
전남 여수시,1,34.64007014201351,127.78636796189924,103
전주,1,35.80869753538473,127.10840162505583,103
당진,1,36.97821441681467,126.59616958155034,103
